Cucurbita moschata,FS10000603:2:BPC29607-1927:1:1101:4500:1000,KM979454.1,98.658,149,2,0,1,149,368,516,4.02e-67,265
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:5820:1000,NC_044477.1,99.329,149,1,0,1,149,100520,100668,8.63e-69,270
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:5820:1000,NC_044477.1,99.329,149,1,0,1,149,136691,136543,8.63e-69,270
Pseudomonas putida,FS10000603:2:BPC29607-1927:1:1101:1000:1010,MN094038.1,98.675,151,2,0,1,151,2,152,3.16e-68,268
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:3050:1010,LR594951.1,99.333,150,1,0,1,150,1,150,2.42e-69,272
uncultured organism,FS10000603:2:BPC29607-1927:1:1101:5920:1010,MF439791.1,100.000,150,0,0,1,150,1,150,5.20e-71,278
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:8140:1010,MK647514.1,98.675,151,2,0,1,151,312,462,3.16e-68,268
Camellia sinensis var. assamica,FS10000603:2:BPC29607-1927:1:1101:8250:1010,MK574877.1,95.973,149,6,0,1,149,300302,300450,1.88e-60,243
Camellia sinensis var. assamica,FS10000603:2:BPC29607-1927:1:1101:8250:1010,MK574877.1,93.478,46,3,0,16,61,371122,371167,3.38e-08,69.4
Bacillus sp. NSi03,FS10000603:2:BPC29607-1927:1:1101:16460:1010,AB811358.1,100.000,151,0,0,1,151,9,159,1.46e-71,279
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:1040:1020,LR594870.1,99.329,149,1,0,1,149,1,149,8.63e-69,270
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:1540:1020,LR594951.1,98.675,151,2,0,1,151,1,151,3.16e-68,268
Bacillus sp. (in: Bacteria),FS10000603:2:BPC29607-1927:1:1101:4030:1020,MG709211.1,98.667,150,2,0,1,150,317,466,1.13e-67,267
Granulicatella adiacens,FS10000603:2:BPC29607-1927:1:1101:9120:1020,GU414365.1,99.338,151,1,0,1,151,322,472,6.79e-70,274
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:2280:1030,NC_044477.1,98.658,149,2,0,1,149,100520,100668,4.02e-67,265
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:2280:1030,NC_044477.1,98.658,149,2,0,1,149,136691,136543,4.02e-67,265
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:3300:1030,MF439394.1,99.329,149,1,0,1,149,1,149,8.63e-69,270
Fusobacteria bacterium oral taxon A71,FS10000603:2:BPC29607-1927:1:1101:4270:1030,GU428916.1,96.000,150,6,0,1,150,308,457,5.28e-61,244
Veillonella sp. SY-2,FS10000603:2:BPC29607-1927:1:1101:4620:1030,JN695644.1,99.324,148,1,0,1,148,303,450,3.08e-68,268
Streptococcus pneumoniae,FS10000603:2:BPC29607-1927:1:1101:1920:1040,CP038808.1,99.329,149,1,0,1,149,15495,15643,8.63e-69,270
Streptococcus pneumoniae,FS10000603:2:BPC29607-1927:1:1101:1920:1040,CP038808.1,99.329,149,1,0,1,149,1696836,1696688,8.63e-69,270
Streptococcus pneumoniae,FS10000603:2:BPC29607-1927:1:1101:1920:1040,CP038808.1,99.329,149,1,0,1,149,1794386,1794238,8.63e-69,270
Streptococcus pneumoniae,FS10000603:2:BPC29607-1927:1:1101:1920:1040,CP038808.1,99.329,149,1,0,1,149,1856311,1856163,8.63e-69,270
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:3740:1040,MK646502.1,97.987,149,3,0,1,149,318,466,1.87e-65,259
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:8750:1040,NC_044477.1,99.329,149,1,0,1,149,100520,100668,8.63e-69,270
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:8750:1040,NC_044477.1,99.329,149,1,0,1,149,136691,136543,8.63e-69,270
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:8760:1040,MN396564.1,100.000,151,0,0,1,151,147,297,1.46e-71,279
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:10800:1040,LR594870.1,98.658,149,2,0,1,149,1,149,4.02e-67,265
Malania oleifera,FS10000603:2:BPC29607-1927:1:1101:5660:1050,MK764537.1,100.000,149,0,0,1,149,104210,104358,1.85e-70,276
Malania oleifera,FS10000603:2:BPC29607-1927:1:1101:5660:1050,MK764537.1,100.000,149,0,0,1,149,141166,141018,1.85e-70,276
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:6600:1050,LC336223.1,100.000,151,0,0,1,151,3,153,1.46e-71,279
Malania oleifera,FS10000603:2:BPC29607-1927:1:1101:7570:1050,MK764537.1,100.000,149,0,0,1,149,104210,104358,1.85e-70,276
Malania oleifera,FS10000603:2:BPC29607-1927:1:1101:7570:1050,MK764537.1,100.000,149,0,0,1,149,141166,141018,1.85e-70,276
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:11450:1050,LR594986.1,98.667,150,2,0,1,150,1,150,1.13e-67,267
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:11560:1050,NC_044477.1,98.658,149,2,0,1,149,100520,100668,4.02e-67,265
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:11560:1050,NC_044477.1,98.658,149,2,0,1,149,136691,136543,4.02e-67,265
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:15310:1050,NC_044477.1,99.329,149,1,0,1,149,100520,100668,8.63e-69,270
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:15310:1050,NC_044477.1,99.329,149,1,0,1,149,136691,136543,8.63e-69,270
uncultured organism,FS10000603:2:BPC29607-1927:1:1101:15360:1050,MF439791.1,100.000,150,0,0,1,150,1,150,5.20e-71,278
Haemophilus parainfluenzae,FS10000603:2:BPC29607-1927:1:1101:15820:1050,LT695401.1,99.338,151,1,0,1,151,314,464,6.79e-70,274
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:3060:1060,NC_044477.1,99.329,149,1,0,1,149,100520,100668,8.63e-69,270
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:3060:1060,NC_044477.1,99.329,149,1,0,1,149,136691,136543,8.63e-69,270
Corynebacterium tuberculostearicum,FS10000603:2:BPC29607-1927:1:1101:8980:1060,MK465376.1,98.675,151,2,0,1,151,273,423,3.16e-68,268
Haemophilus parainfluenzae,FS10000603:2:BPC29607-1927:1:1101:13420:1060,LT694179.1,100.000,151,0,0,1,151,314,464,1.46e-71,279
Actinomyces naeslundii,FS10000603:2:BPC29607-1927:1:1101:1020:1070,KU851137.1,98.658,149,2,0,3,151,340,488,4.08e-67,265
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:1660:1070,LR594870.1,98.658,149,2,0,1,149,1,149,4.02e-67,265
Bacillus sp. (in: Bacteria),FS10000603:2:BPC29607-1927:1:1101:3640:1070,MN160534.1,97.315,149,4,0,1,149,3,151,8.69e-64,254
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:4820:1070,CP041365.1,99.333,150,1,0,1,150,286358,286507,2.42e-69,272
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:4820:1070,CP041365.1,99.333,150,1,0,1,150,464466,464615,2.42e-69,272
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:4820:1070,CP041365.1,99.333,150,1,0,1,150,1606012,1606161,2.42e-69,272
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:4820:1070,CP041365.1,99.333,150,1,0,1,150,2778522,2778373,2.42e-69,272
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:4820:1070,CP041365.1,99.333,150,1,0,1,150,3211997,3211848,2.42e-69,272
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:4820:1070,CP041365.1,99.333,150,1,0,1,150,3368415,3368266,2.42e-69,272
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:4820:1070,CP041365.1,99.333,150,1,0,1,150,3415330,3415479,2.42e-69,272
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:4870:1070,LR594870.1,98.658,149,2,0,1,149,1,149,4.02e-67,265
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:10890:1080,NC_044477.1,100.000,149,0,0,1,149,100520,100668,1.85e-70,276
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:10890:1080,NC_044477.1,100.000,149,0,0,1,149,136691,136543,1.85e-70,276
Malania oleifera,FS10000603:2:BPC29607-1927:1:1101:11400:1090,MK764537.1,100.000,149,0,0,1,149,104210,104358,1.85e-70,276
Malania oleifera,FS10000603:2:BPC29607-1927:1:1101:11400:1090,MK764537.1,100.000,149,0,0,1,149,141166,141018,1.85e-70,276
Leptotrichia trevisanii,FS10000603:2:BPC29607-1927:1:1101:12330:1090,AP019840.1,98.667,150,2,0,1,150,175370,175519,1.13e-67,267
Leptotrichia trevisanii,FS10000603:2:BPC29607-1927:1:1101:12330:1090,AP019840.1,98.000,150,3,0,1,150,2344753,2344604,5.24e-66,261
Leptotrichia trevisanii,FS10000603:2:BPC29607-1927:1:1101:12330:1090,AP019840.1,98.000,150,3,0,1,150,2605915,2605766,5.24e-66,261
Leptotrichia trevisanii,FS10000603:2:BPC29607-1927:1:1101:12330:1090,AP019840.1,98.000,150,3,0,1,150,2801249,2801100,5.24e-66,261
Leptotrichia trevisanii,FS10000603:2:BPC29607-1927:1:1101:12330:1090,AP019840.1,97.333,150,4,0,1,150,615230,615379,2.44e-64,255
Myroides phaeus,FS10000603:2:BPC29607-1927:1:1101:12800:1090,KU682197.1,98.675,151,2,0,1,151,318,468,3.16e-68,268
Leersia perrieri,FS10000603:2:BPC29607-1927:1:1101:13550:1090,NC_044486.1,97.987,149,3,0,1,149,91249,91397,1.87e-65,259
Leersia perrieri,FS10000603:2:BPC29607-1927:1:1101:13550:1090,NC_044486.1,97.987,149,3,0,1,149,123064,122916,1.87e-65,259
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:15100:1090,NC_044477.1,100.000,149,0,0,1,149,100520,100668,1.85e-70,276
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:15100:1090,NC_044477.1,100.000,149,0,0,1,149,136691,136543,1.85e-70,276
Prevotella sp. oral taxon 473,FS10000603:2:BPC29607-1927:1:1101:15760:1090,GU413295.1,97.351,151,3,1,1,151,319,468,2.46e-64,255
Malania oleifera,FS10000603:2:BPC29607-1927:1:1101:2680:1100,MK764537.1,100.000,149,0,0,1,149,104210,104358,1.85e-70,276
Malania oleifera,FS10000603:2:BPC29607-1927:1:1101:2680:1100,MK764537.1,100.000,149,0,0,1,149,141166,141018,1.85e-70,276
Camellia sinensis var. assamica,FS10000603:2:BPC29607-1927:1:1101:12420:1100,MK574877.1,98.658,149,2,0,1,149,300302,300450,4.02e-67,265
Camellia sinensis var. assamica,FS10000603:2:BPC29607-1927:1:1101:12420:1100,MK574877.1,97.826,46,1,0,16,61,371122,371167,1.56e-11,80.5
uncultured Staphylococcus sp.,FS10000603:2:BPC29607-1927:1:1101:6550:1110,MN383050.1,98.013,151,3,0,1,151,256,406,1.47e-66,263
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:8790:1110,NC_044477.1,99.329,149,1,0,1,149,100520,100668,8.63e-69,270
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:8790:1110,NC_044477.1,99.329,149,1,0,1,149,136691,136543,8.63e-69,270
Leptotrichia trevisanii,FS10000603:2:BPC29607-1927:1:1101:14700:1110,AP019840.1,98.667,150,2,0,1,150,175370,175519,1.13e-67,267
Leptotrichia trevisanii,FS10000603:2:BPC29607-1927:1:1101:14700:1110,AP019840.1,98.000,150,3,0,1,150,2344753,2344604,5.24e-66,261
Leptotrichia trevisanii,FS10000603:2:BPC29607-1927:1:1101:14700:1110,AP019840.1,98.000,150,3,0,1,150,2605915,2605766,5.24e-66,261
Leptotrichia trevisanii,FS10000603:2:BPC29607-1927:1:1101:14700:1110,AP019840.1,98.000,150,3,0,1,150,2801249,2801100,5.24e-66,261
Leptotrichia trevisanii,FS10000603:2:BPC29607-1927:1:1101:14700:1110,AP019840.1,97.333,150,4,0,1,150,615230,615379,2.44e-64,255
Actinobacteria bacterium,FS10000603:2:BPC29607-1927:1:1101:15290:1110,MK589722.1,98.013,151,3,0,1,151,249,399,1.47e-66,263
Haemophilus parainfluenzae,FS10000603:2:BPC29607-1927:1:1101:15860:1110,LT695401.1,99.338,151,1,0,1,151,314,464,6.79e-70,274
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:2580:1120,MF439394.1,99.329,149,1,0,1,149,1,149,8.63e-69,270
